id,title,tags
539517,Constantine: City of Demons - The Movie,fantasy animation horror action matt ryan robin atkin downes laura bailey rachel kimsey jim meskimen doug murphy based on comic edited from tv series dc animated movie universe  en
554241,Playing with Fire,family comedy john cena keegan michael key john leguizamo tyler mane andy fickman firefighter  en
503619,The Package,comedy daniel doheny geraldine viswanathan luke spencer roberts sadie calvano eduardo franco jake szymanski dark comedy spring break venomous snakes camping trip twerking severed penis  en
293768,Kidnap,drama thriller halle berry sage correa chris mcginn lew temple jason george luis prieto mother single parent waitress kidnapping strong woman louisiana chase police female protagonist single mother park child kidnapping determination abduction mother son relationship  en
381719,Peter Rabbit,animation adventure family james corden rose byrne margot robbie sam neill domhnall gleeson will gluck human animal relationship based on children's book rabbit duringcreditsstinger live action and animation peter rabbit food allergies  en
361292,Suspiria,fantasy horror thriller drama dakota johnson tilda swinton mia goth angela winkler ingrid caven luca guadagnino berlin germany 1970s dance performance telepathy telekinesis remake ballet paranormal phenomena demon choreographer witchcraft occult living dead ritual sacrifice choreography ballet school spiritualism dance company psychotherapist mysterious events good versus evil  en
523773,Little Italy,comedy romance emma roberts hayden christensen alyssa milano danny aiello andrea martin donald petrie love  en
520016,Driven,thriller history jason sudeikis lee pace judy greer corey stoll isabel arraiza nick hamm fbi biography based on true story  en
424488,Megan Leavey,drama war kate mara ramón rodríguez tom felton bradley whitford will patton gabriela cowperthwaite human animal relationship biography iraq war veteran female soldier iraq war dog animal u.s. marine purple heart woman director war dog pets  en
397415,Vengeance: A Love Story,thriller drama nicolas cage anna hutchison talitha bateman deborah kara unger don johnson johnny martin based on novel or book niagara falls rape and revenge sexual assault criminal lawyer criminal trial mother daughter relationship traumatized woman  en
372343,The Snowman,crime thriller michael fassbender rebecca ferguson charlotte gainsbourg val kilmer j.k. simmons tomas alfredson detective based on novel or book gun winter cellar cabin snowman serial killer snow twins plastic surgeon alcoholic psychosis oslo norway unfinished unfinished movies  en
550776,Believe Me: The Abduction of Lisa McVey,drama tv movie katie douglas david james elliott rossif sutherland amanda arcuri chris owens jim donovan kidnapping based on true story  en
419831,I Kill Giants,fantasy drama madison wolfe imogen poots sydney wade rory jackson zoe saldaña anders walter monster bullying based on comic teenage girl based on graphic novel giant  en
489999,Searching,thriller mystery drama john cho michelle la debra messing joseph lee sara sohn aneesh chaganty california stalker thriller disappearance internet east asian lead police detective missing person missing child computer screen found footage social media missing daughter facebook live stream father daughter relationship asian american  en
439015,Slender Man,horror mystery thriller joey king javier botet julia goldani telles jaz sinclair annalise basso sylvain white small town massachusetts forest supernatural urban legend fear slender man  en
433310,When We First Met,comedy romance fantasy adam devine alexandra daddario shelley hennig andrew bachelor robbie amell ari sandel time travel halloween party unrequited love time loop photo booth do over  en
417644,CHiPS,action comedy crime michael peña dax shepard jessica mcnamee rosa salazar adam brody dax shepard police police corruption los angeles california buddy cop  en
446807,The Girl in the Spider's Web,action crime thriller drama claire foy sverrir gudnason lakeith stanfield sylvia hoeks stephen merchant fede álvarez based on novel or book sweden hacker stockholm sweden sequel computer expert millennium computer programmer father daughter relationship sister sister relationship gifted child  en
402529,All Eyez on Me,drama music demetrius shipp jr. danai gurira kat graham jamal woolard dominic l. santana benny boom rapper biography  en
398173,The House That Jack Built,drama horror crime thriller matt dillon bruno ganz uma thurman siobhan fallon hogan sofie gråbøl lars von trier 1970s child murder artist sadism psychopath misanthrophy taxidermy flashback serial killer obsessive compulsive disorder visions of hell murderer 1980s animal mutilation  en
527261,The Silence,horror drama thriller fantasy stanley tucci kiernan shipka miranda otto john corbett kate trotter john r. leonetti based on novel or book deaf post apocalyptic future survival creature religious cult sign languages deadly creature creature attack trying to avoid making noise  en
407440,Euphoria,drama alicia vikander eva green charlotte rampling charles dance adrian lester lisa langseth holiday europe sister travel conflict estranged mystery destination unresolved issues  en
461130,Code 8,sci-fi action crime stephen amell robbie amell kari matchett penny eizenga lawrence bayne jeff chan drug trafficking dystopia remake superhero co workers relationship super power criminal gang robot cop combat drone mother son relationship based on short film  en
396806,Anon,sci-fi clive owen amanda seyfried colm feore mark o'brien sonya walger andrew niccol detective dystopia serial killer privacy procedural augmented reality  en
523139,In the Tall Grass,horror drama thriller laysla de oliveira harrison gilbertson avery whitted will buie jr. patrick wilson vincenzo natali based on novel or book maze pregnant woman father son relationship brother sister relationship grass field  en
339988,The Circle,drama thriller sci-fi emma watson tom hanks john boyega karen gillan ellar coltrane james ponsoldt technology video surveillance criminal technicians tech company  en
502292,The Last Summer,romance comedy k.j. apa maia mitchell jacob latimore halston sage tyler posey william bindley chicago illinois romantic comedy teen movie summer graduate  en
394830,The Crucifixion,horror mystery thriller sophie cookson corneliu ulici ada lupu brittany ashworth mathew zajac xavier gens prison journalist nun newspaper exorcism crucifixion investigation priest exorcist demonic possession  en
395993,Stronger,drama jake gyllenhaal tatiana maslany miranda richardson clancy brown frankie shaw david gordon green based on novel or book boston massachusetts rehabilitation wheelchair based on true story hospital explosion bombing terrorist bombing boston marathon loss of legs  en
469916,Downrange,thriller horror stephanie pearson kelly connaire alexa yeames rod hernandez anthony kirlew ryûhei kitamura sniper wolf murder gore survival cell phone blowout  en
500852,Miss Bala,action gina rodriguez ismael cruz córdova aislinn derbez matt lauria damián alcázar catherine hardwicke corruption mexico remake mob boss beauty queen  en
401544,Death Race 2050,action comedy sci-fi manu bennett malcolm mcdowell marci miller burt grinstead folake olowofoyeku g.j. echternkamp car race black humor dystopia overpopulation remake murder grindhouse corporate world political satire absurdism  en
471507,Destroyer,thriller crime drama action nicole kidman toby kebbell tatiana maslany sebastian stan scoot mcnairy karyn kusama gang undercover cop interrogation policewoman teenage daughter lapd downward spiral  en
416234,Winchester,horror thriller jason clarke helen mirren sarah snook finn scicluna o'prey michael spierigpeter spierig drug addiction haunted house earthquake based on true story rifle architecture doctor ghost fictional biography  en
